Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2005-02-15 00:00:00-05:00,1206.1400146484375,1212.43994140625,1205.52001953125,1210.1199951171875,1527080000,0.0,0.0,^GSPC
2005-02-16 00:00:00-05:00,1210.1199951171875,1212.43994140625,1205.06005859375,1210.3399658203125,1490100000,0.0,0.0,^GSPC
2005-02-17 00:00:00-05:00,1210.3399658203125,1211.3299560546875,1200.739990234375,1200.75,1580120000,0.0,0.0,^GSPC
2005-02-18 00:00:00-05:00,1200.75,1202.9200439453125,1197.3499755859375,1201.5899658203125,1551200000,0.0,0.0,^GSPC
2005-02-22 00:00:00-05:00,1201.5899658203125,1202.47998046875,1184.1600341796875,1184.1600341796875,1744940000,0.0,0.0,^GSPC
2005-02-23 00:00:00-05:00,1184.1600341796875,1193.52001953125,1184.1600341796875,1190.800048828125,1501090000,0.0,0.0,^GSPC
2005-02-24 00:00:00-05:00,1190.800048828125,1200.4200439453125,1187.800048828125,1200.199951171875,1518750000,0.0,0.0,^GSPC
2005-02-25 00:00:00-05:00,1200.199951171875,1212.1500244140625,1199.6099853515625,1211.3699951171875,1523680000,0.0,0.0,^GSPC
2005-02-28 00:00:00-05:00,1211.3699951171875,1211.3699951171875,1198.1300048828125,1203.5999755859375,1795480000,0.0,0.0,^GSPC
2005-03-01 00:00:00-05:00,1203.5999755859375,1212.25,1203.5999755859375,1210.4100341796875,1708060000,0.0,0.0,^GSPC
2005-03-02 00:00:00-05:00,1210.4100341796875,1215.7900390625,1204.219970703125,1210.0799560546875,1568540000,0.0,0.0,^GSPC
2005-03-03 00:00:00-05:00,1210.0799560546875,1215.719970703125,1204.449951171875,1210.469970703125,1616240000,0.0,0.0,^GSPC
2005-03-04 00:00:00-05:00,1210.469970703125,1224.760009765625,1210.469970703125,1222.1199951171875,1636820000,0.0,0.0,^GSPC
2005-03-07 00:00:00-05:00,1222.1199951171875,1229.1099853515625,1222.1199951171875,1225.31005859375,1488830000,0.0,0.0,^GSPC
2005-03-08 00:00:00-05:00,1225.31005859375,1225.68994140625,1218.5699462890625,1219.4300537109375,1523090000,0.0,0.0,^GSPC
2005-03-09 00:00:00-05:00,1219.4300537109375,1219.4300537109375,1206.6600341796875,1207.010009765625,1704970000,0.0,0.0,^GSPC
2005-03-10 00:00:00-05:00,1207.010009765625,1211.22998046875,1201.4100341796875,1209.25,1604020000,0.0,0.0,^GSPC
2005-03-11 00:00:00-05:00,1209.25,1213.0400390625,1198.1500244140625,1200.0799560546875,1449820000,0.0,0.0,^GSPC
2005-03-14 00:00:00-05:00,1200.0799560546875,1206.8299560546875,1199.510009765625,1206.8299560546875,1437430000,0.0,0.0,^GSPC
2005-03-15 00:00:00-05:00,1206.8299560546875,1210.5400390625,1197.75,1197.75,1513530000,0.0,0.0,^GSPC
2005-03-16 00:00:00-05:00,1197.75,1197.75,1185.6099853515625,1188.0699462890625,1653190000,0.0,0.0,^GSPC
2005-03-17 00:00:00-05:00,1188.0699462890625,1193.280029296875,1186.3399658203125,1190.2099609375,1581930000,0.0,0.0,^GSPC
2005-03-18 00:00:00-05:00,1190.2099609375,1191.97998046875,1182.780029296875,1189.6500244140625,2344370000,0.0,0.0,^GSPC
2005-03-21 00:00:00-05:00,1189.6500244140625,1189.6500244140625,1178.8199462890625,1183.780029296875,1819440000,0.0,0.0,^GSPC
2005-03-22 00:00:00-05:00,1183.780029296875,1189.5899658203125,1171.6300048828125,1171.7099609375,2114470000,0.0,0.0,^GSPC
2005-03-23 00:00:00-05:00,1171.7099609375,1176.260009765625,1168.699951171875,1172.530029296875,2246870000,0.0,0.0,^GSPC
2005-03-24 00:00:00-05:00,1172.530029296875,1180.1099853515625,1171.4200439453125,1171.4200439453125,1721720000,0.0,0.0,^GSPC
2005-03-28 00:00:00-05:00,1171.4200439453125,1179.9100341796875,1171.4200439453125,1174.280029296875,1746220000,0.0,0.0,^GSPC
2005-03-29 00:00:00-05:00,1174.280029296875,1179.3900146484375,1163.68994140625,1165.3599853515625,2223250000,0.0,0.0,^GSPC
2005-03-30 00:00:00-05:00,1165.3599853515625,1181.5400390625,1165.3599853515625,1181.4100341796875,2097110000,0.0,0.0,^GSPC
2005-03-31 00:00:00-05:00,1181.4100341796875,1184.530029296875,1179.489990234375,1180.5899658203125,2214230000,0.0,0.0,^GSPC
2005-04-01 00:00:00-05:00,1180.5899658203125,1189.800048828125,1169.9100341796875,1172.9200439453125,2168690000,0.0,0.0,^GSPC
2005-04-04 00:00:00-04:00,1172.7900390625,1178.6099853515625,1167.719970703125,1176.1199951171875,2079770000,0.0,0.0,^GSPC
2005-04-05 00:00:00-04:00,1176.1199951171875,1183.56005859375,1176.1199951171875,1181.3900146484375,1870800000,0.0,0.0,^GSPC
2005-04-06 00:00:00-04:00,1181.3900146484375,1189.3399658203125,1181.3900146484375,1184.0699462890625,1797400000,0.0,0.0,^GSPC
2005-04-07 00:00:00-04:00,1184.0699462890625,1191.8800048828125,1183.81005859375,1191.1400146484375,1900620000,0.0,0.0,^GSPC
2005-04-08 00:00:00-04:00,1191.1400146484375,1191.75,1181.1300048828125,1181.199951171875,1661330000,0.0,0.0,^GSPC
2005-04-11 00:00:00-04:00,1181.199951171875,1184.0699462890625,1178.68994140625,1181.2099609375,1525310000,0.0,0.0,^GSPC
2005-04-12 00:00:00-04:00,1181.2099609375,1190.1700439453125,1170.8499755859375,1187.760009765625,1979830000,0.0,0.0,^GSPC
2005-04-13 00:00:00-04:00,1187.760009765625,1187.760009765625,1171.4000244140625,1173.7900390625,2049740000,0.0,0.0,^GSPC
2005-04-14 00:00:00-04:00,1173.7900390625,1174.6700439453125,1161.699951171875,1162.050048828125,2355040000,0.0,0.0,^GSPC
2005-04-15 00:00:00-04:00,1162.050048828125,1162.050048828125,1141.9200439453125,1142.6199951171875,2689960000,0.0,0.0,^GSPC
2005-04-18 00:00:00-04:00,1142.6199951171875,1148.9200439453125,1139.800048828125,1145.97998046875,2180670000,0.0,0.0,^GSPC
2005-04-19 00:00:00-04:00,1145.97998046875,1154.6700439453125,1145.97998046875,1152.780029296875,2142700000,0.0,0.0,^GSPC
2005-04-20 00:00:00-04:00,1152.780029296875,1155.5,1136.1500244140625,1137.5,2217050000,0.0,0.0,^GSPC
2005-04-21 00:00:00-04:00,1137.5,1159.949951171875,1137.5,1159.949951171875,2308560000,0.0,0.0,^GSPC
2005-04-22 00:00:00-04:00,1159.949951171875,1159.949951171875,1142.949951171875,1152.1199951171875,2045880000,0.0,0.0,^GSPC
2005-04-25 00:00:00-04:00,1152.1199951171875,1164.050048828125,1152.1199951171875,1162.0999755859375,1795030000,0.0,0.0,^GSPC
2005-04-26 00:00:00-04:00,1162.0999755859375,1164.800048828125,1151.8299560546875,1151.8299560546875,1959740000,0.0,0.0,^GSPC
2005-04-27 00:00:00-04:00,1151.739990234375,1159.8699951171875,1144.4200439453125,1156.3800048828125,2151520000,0.0,0.0,^GSPC
2005-04-28 00:00:00-04:00,1156.3800048828125,1156.3800048828125,1143.219970703125,1143.219970703125,2182270000,0.0,0.0,^GSPC
2005-04-29 00:00:00-04:00,1143.219970703125,1156.969970703125,1139.18994140625,1156.8499755859375,2362360000,0.0,0.0,^GSPC
2005-05-02 00:00:00-04:00,1156.8499755859375,1162.8699951171875,1154.7099609375,1162.1600341796875,1980040000,0.0,0.0,^GSPC
2005-05-03 00:00:00-04:00,1162.1600341796875,1166.8900146484375,1156.7099609375,1161.1700439453125,2167020000,0.0,0.0,^GSPC
2005-05-04 00:00:00-04:00,1161.1700439453125,1176.010009765625,1161.1700439453125,1175.6500244140625,2306480000,0.0,0.0,^GSPC
2005-05-05 00:00:00-04:00,1175.6500244140625,1178.6199951171875,1166.77001953125,1172.6300048828125,1997100000,0.0,0.0,^GSPC
2005-05-06 00:00:00-04:00,1172.6300048828125,1177.75,1170.5,1171.3499755859375,1707200000,0.0,0.0,^GSPC
2005-05-09 00:00:00-04:00,1171.3499755859375,1178.8699951171875,1169.3800048828125,1178.8399658203125,1857020000,0.0,0.0,^GSPC
2005-05-10 00:00:00-04:00,1178.8399658203125,1178.8399658203125,1162.97998046875,1166.219970703125,1889660000,0.0,0.0,^GSPC
2005-05-11 00:00:00-04:00,1166.219970703125,1171.77001953125,1157.7099609375,1171.1099853515625,1834970000,0.0,0.0,^GSPC
2005-05-12 00:00:00-04:00,1171.1099853515625,1173.3699951171875,1157.760009765625,1159.3599853515625,1995290000,0.0,0.0,^GSPC
2005-05-13 00:00:00-04:00,1159.3599853515625,1163.75,1146.1800537109375,1154.050048828125,2188590000,0.0,0.0,^GSPC
2005-05-16 00:00:00-04:00,1154.050048828125,1165.75,1153.6400146484375,1165.68994140625,1856860000,0.0,0.0,^GSPC
2005-05-17 00:00:00-04:00,1165.68994140625,1174.3499755859375,1159.8599853515625,1173.800048828125,1887260000,0.0,0.0,^GSPC
2005-05-18 00:00:00-04:00,1173.800048828125,1187.9000244140625,1173.800048828125,1185.56005859375,2266320000,0.0,0.0,^GSPC
2005-05-19 00:00:00-04:00,1185.56005859375,1191.0899658203125,1184.489990234375,1191.0799560546875,1775860000,0.0,0.0,^GSPC
2005-05-20 00:00:00-04:00,1191.0799560546875,1191.219970703125,1185.18994140625,1189.280029296875,1631750000,0.0,0.0,^GSPC
2005-05-23 00:00:00-04:00,1189.280029296875,1197.43994140625,1188.760009765625,1193.8599853515625,1681170000,0.0,0.0,^GSPC
2005-05-24 00:00:00-04:00,1193.8599853515625,1195.2900390625,1189.8699951171875,1194.0699462890625,1681000000,0.0,0.0,^GSPC
2005-05-25 00:00:00-04:00,1194.0699462890625,1194.0699462890625,1185.9599609375,1190.010009765625,1742180000,0.0,0.0,^GSPC
2005-05-26 00:00:00-04:00,1190.010009765625,1198.949951171875,1190.010009765625,1197.6199951171875,1654110000,0.0,0.0,^GSPC
2005-05-27 00:00:00-04:00,1197.6199951171875,1199.56005859375,1195.280029296875,1198.780029296875,1381430000,0.0,0.0,^GSPC
2005-05-31 00:00:00-04:00,1198.780029296875,1198.780029296875,1191.5,1191.5,1840680000,0.0,0.0,^GSPC
2005-06-01 00:00:00-04:00,1191.5,1205.6400146484375,1191.030029296875,1202.219970703125,1810100000,0.0,0.0,^GSPC
2005-06-02 00:00:00-04:00,1202.27001953125,1204.6700439453125,1198.4200439453125,1204.2900390625,1813790000,0.0,0.0,^GSPC
2005-06-03 00:00:00-04:00,1204.2900390625,1205.0899658203125,1194.550048828125,1196.02001953125,1627520000,0.0,0.0,^GSPC
2005-06-06 00:00:00-04:00,1196.02001953125,1198.780029296875,1192.75,1197.510009765625,1547120000,0.0,0.0,^GSPC
2005-06-07 00:00:00-04:00,1197.510009765625,1208.8499755859375,1197.260009765625,1197.260009765625,1851370000,0.0,0.0,^GSPC
2005-06-08 00:00:00-04:00,1197.260009765625,1201.969970703125,1193.3299560546875,1194.6700439453125,1715490000,0.0,0.0,^GSPC
2005-06-09 00:00:00-04:00,1194.6700439453125,1201.8599853515625,1191.0899658203125,1200.9300537109375,1824120000,0.0,0.0,^GSPC
2005-06-10 00:00:00-04:00,1200.9300537109375,1202.7900390625,1192.6400146484375,1198.1099853515625,1664180000,0.0,0.0,^GSPC
2005-06-13 00:00:00-04:00,1198.1099853515625,1206.030029296875,1194.510009765625,1200.8199462890625,1661350000,0.0,0.0,^GSPC
2005-06-14 00:00:00-04:00,1200.8199462890625,1207.530029296875,1200.1800537109375,1203.9100341796875,1698150000,0.0,0.0,^GSPC
2005-06-15 00:00:00-04:00,1203.9100341796875,1208.0799560546875,1198.6600341796875,1206.5799560546875,1840440000,0.0,0.0,^GSPC
2005-06-16 00:00:00-04:00,1206.550048828125,1212.0999755859375,1205.469970703125,1210.9599609375,1776040000,0.0,0.0,^GSPC
2005-06-17 00:00:00-04:00,1210.9300537109375,1219.550048828125,1210.9300537109375,1216.9599609375,2407370000,0.0,0.0,^GSPC
2005-06-20 00:00:00-04:00,1216.9599609375,1219.0999755859375,1210.6500244140625,1216.0999755859375,1714530000,0.0,0.0,^GSPC
2005-06-21 00:00:00-04:00,1216.0999755859375,1217.1300048828125,1211.8599853515625,1213.6099853515625,1720700000,0.0,0.0,^GSPC
2005-06-22 00:00:00-04:00,1213.6099853515625,1219.5899658203125,1211.68994140625,1213.8800048828125,1823250000,0.0,0.0,^GSPC
2005-06-23 00:00:00-04:00,1213.8800048828125,1216.449951171875,1200.719970703125,1200.72998046875,2029920000,0.0,0.0,^GSPC
2005-06-24 00:00:00-04:00,1200.72998046875,1200.9000244140625,1191.449951171875,1191.5699462890625,2418800000,0.0,0.0,^GSPC
2005-06-27 00:00:00-04:00,1191.5699462890625,1194.3299560546875,1188.300048828125,1190.68994140625,1738620000,0.0,0.0,^GSPC
2005-06-28 00:00:00-04:00,1190.68994140625,1202.5400390625,1190.68994140625,1201.5699462890625,1772410000,0.0,0.0,^GSPC
2005-06-29 00:00:00-04:00,1201.5699462890625,1204.0699462890625,1198.699951171875,1199.8499755859375,1769280000,0.0,0.0,^GSPC
2005-06-30 00:00:00-04:00,1199.8499755859375,1203.27001953125,1190.510009765625,1191.3299560546875,2109490000,0.0,0.0,^GSPC
2005-07-01 00:00:00-04:00,1191.3299560546875,1197.8900146484375,1191.3299560546875,1194.43994140625,1593820000,0.0,0.0,^GSPC
2005-07-05 00:00:00-04:00,1194.43994140625,1206.3399658203125,1192.489990234375,1204.989990234375,1805820000,0.0,0.0,^GSPC
2005-07-06 00:00:00-04:00,1204.989990234375,1206.1099853515625,1194.780029296875,1194.93994140625,1883470000,0.0,0.0,^GSPC
2005-07-07 00:00:00-04:00,1194.93994140625,1198.4599609375,1183.550048828125,1197.8699951171875,1952440000,0.0,0.0,^GSPC
2005-07-08 00:00:00-04:00,1197.8699951171875,1212.72998046875,1197.199951171875,1211.8599853515625,1900810000,0.0,0.0,^GSPC
2005-07-11 00:00:00-04:00,1211.8599853515625,1220.030029296875,1211.8599853515625,1219.43994140625,1846300000,0.0,0.0,^GSPC
2005-07-12 00:00:00-04:00,1219.43994140625,1225.5400390625,1216.5999755859375,1222.2099609375,1932010000,0.0,0.0,^GSPC
2005-07-13 00:00:00-04:00,1222.2099609375,1224.4599609375,1219.6400146484375,1223.2900390625,1812500000,0.0,0.0,^GSPC
2005-07-14 00:00:00-04:00,1223.2900390625,1233.1600341796875,1223.2900390625,1226.5,2048710000,0.0,0.0,^GSPC
2005-07-15 00:00:00-04:00,1226.5,1229.530029296875,1223.5,1227.9200439453125,1716400000,0.0,0.0,^GSPC
2005-07-18 00:00:00-04:00,1227.9200439453125,1227.9200439453125,1221.1300048828125,1221.1300048828125,1582100000,0.0,0.0,^GSPC
2005-07-19 00:00:00-04:00,1221.1300048828125,1230.3399658203125,1221.1300048828125,1229.3499755859375,2041280000,0.0,0.0,^GSPC
2005-07-20 00:00:00-04:00,1229.3499755859375,1236.56005859375,1222.9100341796875,1235.199951171875,2063340000,0.0,0.0,^GSPC
2005-07-21 00:00:00-04:00,1235.199951171875,1235.8299560546875,1224.699951171875,1227.0400390625,2129840000,0.0,0.0,^GSPC
2005-07-22 00:00:00-04:00,1227.0400390625,1234.18994140625,1226.1500244140625,1233.6800537109375,1766990000,0.0,0.0,^GSPC
2005-07-25 00:00:00-04:00,1233.6800537109375,1238.3599853515625,1228.1500244140625,1229.030029296875,1717580000,0.0,0.0,^GSPC
2005-07-26 00:00:00-04:00,1229.030029296875,1234.4200439453125,1229.030029296875,1231.1600341796875,1934180000,0.0,0.0,^GSPC
2005-07-27 00:00:00-04:00,1231.1600341796875,1237.6400146484375,1230.1500244140625,1236.7900390625,1945800000,0.0,0.0,^GSPC
2005-07-28 00:00:00-04:00,1236.7900390625,1245.1500244140625,1235.81005859375,1243.719970703125,2001680000,0.0,0.0,^GSPC
2005-07-29 00:00:00-04:00,1243.719970703125,1245.0400390625,1234.1800537109375,1234.1800537109375,1789600000,0.0,0.0,^GSPC
2005-08-01 00:00:00-04:00,1234.1800537109375,1239.0999755859375,1233.800048828125,1235.3499755859375,1716870000,0.0,0.0,^GSPC
2005-08-02 00:00:00-04:00,1235.3499755859375,1244.68994140625,1235.3499755859375,1244.1199951171875,2043120000,0.0,0.0,^GSPC
2005-08-03 00:00:00-04:00,1244.1199951171875,1245.8599853515625,1240.5699462890625,1245.0400390625,1999980000,0.0,0.0,^GSPC
2005-08-04 00:00:00-04:00,1245.0400390625,1245.0400390625,1235.1500244140625,1235.8599853515625,1981220000,0.0,0.0,^GSPC
2005-08-05 00:00:00-04:00,1235.8599853515625,1235.8599853515625,1225.6199951171875,1226.4200439453125,1930280000,0.0,0.0,^GSPC
2005-08-08 00:00:00-04:00,1226.4200439453125,1232.280029296875,1222.6700439453125,1223.1300048828125,1804140000,0.0,0.0,^GSPC
2005-08-09 00:00:00-04:00,1223.1300048828125,1234.1099853515625,1223.1300048828125,1231.3800048828125,1897520000,0.0,0.0,^GSPC
2005-08-10 00:00:00-04:00,1231.3800048828125,1242.68994140625,1226.5799560546875,1229.1300048828125,2172320000,0.0,0.0,^GSPC
2005-08-11 00:00:00-04:00,1229.1300048828125,1237.81005859375,1228.3299560546875,1237.81005859375,1941560000,0.0,0.0,^GSPC
2005-08-12 00:00:00-04:00,1237.81005859375,1237.81005859375,1225.8699951171875,1230.3900146484375,1709300000,0.0,0.0,^GSPC
2005-08-15 00:00:00-04:00,1230.4000244140625,1236.239990234375,1226.199951171875,1233.8699951171875,1562880000,0.0,0.0,^GSPC
2005-08-16 00:00:00-04:00,1233.8699951171875,1233.8699951171875,1219.050048828125,1219.3399658203125,1820410000,0.0,0.0,^GSPC
2005-08-17 00:00:00-04:00,1219.3399658203125,1225.6300048828125,1218.0699462890625,1220.239990234375,1859150000,0.0,0.0,^GSPC
2005-08-18 00:00:00-04:00,1220.239990234375,1222.6400146484375,1215.9300537109375,1219.02001953125,1808170000,0.0,0.0,^GSPC
2005-08-19 00:00:00-04:00,1219.02001953125,1225.0799560546875,1219.02001953125,1219.7099609375,1558790000,0.0,0.0,^GSPC
2005-08-22 00:00:00-04:00,1219.7099609375,1228.9599609375,1216.469970703125,1221.72998046875,1621330000,0.0,0.0,^GSPC
2005-08-23 00:00:00-04:00,1221.72998046875,1223.0400390625,1214.43994140625,1217.5899658203125,1678620000,0.0,0.0,^GSPC
2005-08-24 00:00:00-04:00,1217.5699462890625,1224.1500244140625,1209.3699951171875,1209.5899658203125,1930800000,0.0,0.0,^GSPC
2005-08-25 00:00:00-04:00,1209.5899658203125,1213.72998046875,1209.5699462890625,1212.3699951171875,1571110000,0.0,0.0,^GSPC
2005-08-26 00:00:00-04:00,1212.4000244140625,1212.4000244140625,1204.22998046875,1205.0999755859375,1541090000,0.0,0.0,^GSPC
2005-08-29 00:00:00-04:00,1205.0999755859375,1214.280029296875,1201.530029296875,1212.280029296875,1599450000,0.0,0.0,^GSPC
2005-08-30 00:00:00-04:00,1212.280029296875,1212.280029296875,1201.0699462890625,1208.4100341796875,1916470000,0.0,0.0,^GSPC
2005-08-31 00:00:00-04:00,1208.4100341796875,1220.3599853515625,1204.4000244140625,1220.3299560546875,2365510000,0.0,0.0,^GSPC
2005-09-01 00:00:00-04:00,1220.3299560546875,1227.2900390625,1216.1800537109375,1221.5899658203125,2229860000,0.0,0.0,^GSPC
2005-09-02 00:00:00-04:00,1221.5899658203125,1224.449951171875,1217.75,1218.02001953125,1640160000,0.0,0.0,^GSPC
2005-09-06 00:00:00-04:00,1218.02001953125,1233.6099853515625,1218.02001953125,1233.3900146484375,1932090000,0.0,0.0,^GSPC
2005-09-07 00:00:00-04:00,1233.3900146484375,1237.06005859375,1230.9300537109375,1236.3599853515625,2067700000,0.0,0.0,^GSPC
2005-09-08 00:00:00-04:00,1236.3599853515625,1236.3599853515625,1229.510009765625,1231.6700439453125,1955380000,0.0,0.0,^GSPC
2005-09-09 00:00:00-04:00,1231.6700439453125,1243.1300048828125,1231.6700439453125,1241.47998046875,1992560000,0.0,0.0,^GSPC
2005-09-12 00:00:00-04:00,1241.47998046875,1242.5999755859375,1239.1500244140625,1240.56005859375,1938050000,0.0,0.0,^GSPC
2005-09-13 00:00:00-04:00,1240.5699462890625,1240.5699462890625,1231.199951171875,1231.199951171875,2082360000,0.0,0.0,^GSPC
2005-09-14 00:00:00-04:00,1231.199951171875,1234.739990234375,1226.1600341796875,1227.1600341796875,1986750000,0.0,0.0,^GSPC
2005-09-15 00:00:00-04:00,1227.1600341796875,1231.8800048828125,1224.8499755859375,1227.72998046875,2079340000,0.0,0.0,^GSPC
2005-09-16 00:00:00-04:00,1228.4200439453125,1237.949951171875,1228.4200439453125,1237.9100341796875,3152470000,0.0,0.0,^GSPC
2005-09-19 00:00:00-04:00,1237.9100341796875,1237.9100341796875,1227.6500244140625,1231.02001953125,2076540000,0.0,0.0,^GSPC
2005-09-20 00:00:00-04:00,1231.02001953125,1236.489990234375,1220.0699462890625,1221.3399658203125,2319250000,0.0,0.0,^GSPC
2005-09-21 00:00:00-04:00,1221.3399658203125,1221.52001953125,1209.8900146484375,1210.199951171875,2548150000,0.0,0.0,^GSPC
2005-09-22 00:00:00-04:00,1210.199951171875,1216.6400146484375,1205.3499755859375,1214.6199951171875,2424720000,0.0,0.0,^GSPC
2005-09-23 00:00:00-04:00,1214.6199951171875,1218.8299560546875,1209.800048828125,1215.2900390625,1973020000,0.0,0.0,^GSPC
2005-09-26 00:00:00-04:00,1215.2900390625,1222.56005859375,1211.8399658203125,1215.6300048828125,2022220000,0.0,0.0,^GSPC
2005-09-27 00:00:00-04:00,1215.6300048828125,1220.1700439453125,1211.1099853515625,1215.6600341796875,1976270000,0.0,0.0,^GSPC
2005-09-28 00:00:00-04:00,1215.6600341796875,1220.97998046875,1212.719970703125,1216.8900146484375,2106980000,0.0,0.0,^GSPC
2005-09-29 00:00:00-04:00,1216.8900146484375,1228.699951171875,1211.5400390625,1227.6800537109375,2176120000,0.0,0.0,^GSPC
2005-09-30 00:00:00-04:00,1227.6800537109375,1229.5699462890625,1225.219970703125,1228.81005859375,2097520000,0.0,0.0,^GSPC
2005-10-03 00:00:00-04:00,1228.81005859375,1233.3399658203125,1225.1500244140625,1226.699951171875,2097490000,0.0,0.0,^GSPC
2005-10-04 00:00:00-04:00,1226.699951171875,1229.8800048828125,1214.02001953125,1214.469970703125,2341420000,0.0,0.0,^GSPC
2005-10-05 00:00:00-04:00,1214.469970703125,1214.469970703125,1196.25,1196.3900146484375,2546780000,0.0,0.0,^GSPC
2005-10-06 00:00:00-04:00,1196.3900146484375,1202.1400146484375,1181.9200439453125,1191.489990234375,2792030000,0.0,0.0,^GSPC
2005-10-07 00:00:00-04:00,1191.489990234375,1199.7099609375,1191.4599609375,1195.9000244140625,2126080000,0.0,0.0,^GSPC
2005-10-10 00:00:00-04:00,1195.9000244140625,1196.52001953125,1186.1199951171875,1187.3299560546875,2195990000,0.0,0.0,^GSPC
2005-10-11 00:00:00-04:00,1187.3299560546875,1193.0999755859375,1183.1600341796875,1184.8699951171875,2299040000,0.0,0.0,^GSPC
2005-10-12 00:00:00-04:00,1184.8699951171875,1190.02001953125,1173.6500244140625,1177.6800537109375,2491280000,0.0,0.0,^GSPC
2005-10-13 00:00:00-04:00,1177.6800537109375,1179.56005859375,1168.199951171875,1176.8399658203125,2351150000,0.0,0.0,^GSPC
2005-10-14 00:00:00-04:00,1176.8399658203125,1187.1300048828125,1175.43994140625,1186.5699462890625,2188940000,0.0,0.0,^GSPC
2005-10-17 00:00:00-04:00,1186.5699462890625,1191.2099609375,1184.47998046875,1190.0999755859375,2054570000,0.0,0.0,^GSPC
